exchange,date,symbol,isin,open,high,low,close,volume,series,last,prevclose,tottrdval,timestamp,totaltrades,sc_group,no_trades,net_turnov,tdcloindi
bse,2018-07-30,COCHINSHIP,540678,447,452.8,444,445.4,6314,EQ,446,444.35,NA,NA,NA,B,275,2823578,NA
bse,2018-07-30,SMSLIFE,540679,370,390,355,368,221,EQ,368,346.8,NA,NA,NA,B,33,84278,NA
bse,2018-07-30,KIOCL,540680,187.55,194.4,187.55,189.4,2902,EQ,190.2,185.35,NA,NA,NA,B,86,553886,NA
bse,2018-07-30,SMRUTHIORG,540686,124.6,124.6,124.6,124.6,363,EQ,124.6,124.6,NA,NA,NA,X,5,45229,NA
bse,2018-07-30,ABCAPITAL,540691,143.9,148.3,142.9,147.15,302140,EQ,147.15,143.05,NA,NA,NA,B,2730,44270130,NA
bse,2018-07-30,APEX,540692,414.1,414.5,396.1,400,15474,EQ,400,413.1,NA,NA,NA,B,558,6251041,NA
bse,2018-07-30,SHISHIND,540693,32.75,32.75,32.6,32.7,16000,EQ,32.6,34,NA,NA,NA,M,4,522800,NA
bse,2018-07-30,ANG,540694,73,75,67.1,71.25,41600,EQ,74,73,NA,NA,NA,M,23,2998e3,NA
bse,2018-07-30,DIXON,540699,2828.05,2844.5,2786,2797.2,397,EQ,2786,2837.5,NA,NA,NA,B,102,1117071,NA
bse,2018-07-30,BRNL,540700,167,169.8,167,169.6,224,EQ,169.8,168.95,NA,NA,NA,B,8,37935,NA
bse,2018-07-30,DCAL,540701,267,269.25,256,260.75,11071,EQ,261.3,265.65,NA,NA,NA,B,246,2877070,NA
bse,2018-07-30,LASA,540702,39.05,39.05,39.05,39.05,1310,EQ,39.05,37.2,NA,NA,NA,B,8,51155,NA
bse,2018-07-30,PROVESTSER,540703,7.39,7.39,7.39,7.39,1310,EQ,7.39,7.77,NA,NA,NA,X,3,9680,NA
bse,2018-07-30,MATRIMONY,540704,730,730,730,730,11,EQ,730,738.6,NA,NA,NA,B,3,8030,NA
bse,2018-07-30,RELHOME,540709,59.75,62.35,58,61.35,38583,EQ,61.35,59.2,NA,NA,NA,B,527,2311309,NA
bse,2018-07-30,CAPACITE,540710,263.85,268,258,260.2,10537,EQ,260.2,261.45,NA,NA,NA,B,394,2755351,NA
bse,2018-07-30,ICICIGI,540716,780.05,782,756,759.6,3828,EQ,759.6,781.45,NA,NA,NA,B,313,2924551,NA
bse,2018-07-30,SBILIFE,540719,694.65,703,685.2,689.75,8458,EQ,688,692.3,NA,NA,NA,B,715,5841038,NA
bse,2018-07-30,DIAMONDYD,540724,1160,1160,1155.3,1155.6,20,EQ,1155.3,1158.25,NA,NA,NA,B,3,23134,NA
bse,2018-07-30,SISL,540725,90,90,90,90,1000,EQ,90,90,NA,NA,NA,M,1,9e4,NA
bse,2018-07-30,TTFL,540726,107,107.1,107,107.05,4000,EQ,107.05,107.05,NA,NA,NA,M,4,428200,NA
bse,2018-07-30,SAYAJIIND,540728,485,485,485,485,10,EQ,485,480.05,NA,NA,NA,XT,4,4850,NA
bse,2018-07-30,VANTABIO,540729,85,88.1,82.25,84.05,18000,EQ,84.05,81,NA,NA,NA,M,6,1534350,NA
bse,2018-07-30,IRIS,540735,52,52,52,52,8000,EQ,52,52.25,NA,NA,NA,M,2,416e3,NA
bse,2018-07-30,SGRL,540737,53.5,54,53.5,54,6000,EQ,54,53.5,NA,NA,NA,M,2,322500,NA
bse,2018-07-30,GODREJAGRO,540743,652,652,632.7,640.3,11589,EQ,634,646.95,NA,NA,NA,B,547,7433118,NA
bse,2018-07-30,MESCON,540744,25.05,25.05,25.05,25.05,620,EQ,25.05,23.9,NA,NA,NA,XT,5,15531,NA
bse,2018-07-30,MASFIN,540749,575.2,579.5,570,575.65,189,EQ,579.5,569.35,NA,NA,NA,B,30,108282,NA
bse,2018-07-30,IEX,540750,1627.95,1627.95,1571.25,1585.4,404,EQ,1585.05,1580.4,NA,NA,NA,B,100,639959,NA
bse,2018-07-30,GICRE,540755,334,383,331.45,376.75,97812,EQ,376.75,334.45,NA,NA,NA,B,3915,35930671,NA
bse,2018-07-30,SCPL,540757,142,142,134.1,138,12000,EQ,138,138.1,NA,NA,NA,M,15,1648520,NA
bse,2018-07-30,TIINDIA,540762,242.15,252.9,242.15,246.1,2594,EQ,246,242.4,NA,NA,NA,B,73,644847,XD
bse,2018-07-30,RNAM,540767,254.7,263.75,252,253.85,30138,EQ,253.85,254.5,NA,NA,NA,B,862,7704015,NA
bse,2018-07-30,MAHLOG,540768,595,595.35,581.5,585.55,914,EQ,584,591.75,NA,NA,NA,B,92,537038,NA
bse,2018-07-30,NIACL,540769,288.9,297,276.65,291.1,61600,EQ,291.1,277.5,NA,NA,NA,B,1766,17934231,NA
bse,2018-07-30,IFGLEXPOR,540774,229.4,230,222,223.1,876,EQ,230,224.35,NA,NA,NA,B,27,197261,NA
bse,2018-07-30,KHADIM,540775,797.25,797.25,785,786.5,875,EQ,786.5,796.6,NA,NA,NA,B,84,690220,NA
bse,2018-07-30,5PAISA,540776,337.25,342.25,335.45,336.3,167,EQ,335.45,339.95,NA,NA,NA,B,25,56673,NA
bse,2018-07-30,HDFCLIFE,540777,507.65,508,494,495.75,130904,EQ,495.75,508.4,NA,NA,NA,B,2661,65240720,NA
bse,2018-07-30,SBRANDS,540782,70.1,70.1,69.35,69.35,3000,EQ,69.35,72.95,NA,NA,NA,M,3,209450,NA
bse,2018-07-30,ICICIB22,540787,35.4,35.83,35.38,35.75,606319,EQ,35.75,35.47,NA,NA,NA,B,1663,21653736,NA
bse,2018-07-30,DNAMEDIA,540789,6.31,7,6.31,6.88,6057,EQ,6.95,6.95,NA,NA,NA,B,29,40482,NA
bse,2018-07-30,HHOF1140RG,540793,8.7,8.7,8.29,8.34,53359,EQ,8.34,8.31,NA,NA,NA,B,25,446074,NA
bse,2018-07-30,HHOF1140RD,540794,8.46,8.46,8.1,8.21,5121,EQ,8.2,8.44,NA,NA,NA,B,7,42633,NA
bse,2018-07-30,DYNAMIC,540795,40.5,42.4,40.5,41,15000,EQ,41,40.8,NA,NA,NA,M,5,615600,NA
bse,2018-07-30,RATNABHUMI,540796,40.5,40.5,40.3,40.5,92000,EQ,40.5,40.15,NA,NA,NA,M,7,3716500,NA
bse,2018-07-30,SHALBY,540797,150.5,154,150,152.45,6395,EQ,151.6,149.7,NA,NA,NA,B,135,970613,NA
bse,2018-07-30,FSC,540798,655,655,622,624.8,349,EQ,624.8,624.3,NA,NA,NA,B,46,219766,NA
bse,2018-07-30,DACEFRG,540799,10,10,10,10,1,EQ,10,9.18,NA,NA,NA,B,1,10,NA
bse,2018-07-30,DACEFRDP,540800,8.11,8.11,8.11,8.11,836,EQ,8.11,8.16,NA,NA,NA,B,2,6779,NA
bse,2018-07-30,SADHNA,540821,25.05,26.1,24.25,26.05,147110,EQ,26.1,25.85,NA,NA,NA,X,31,3630398,NA
bse,2018-07-30,SANTOSHIND,540822,469.2,469.2,469.2,469.2,1,EQ,469.2,460,NA,NA,NA,XT,1,469,NA
bse,2018-07-30,ASTRON,540824,106.5,110,105.95,109.2,33222,EQ,109.2,106.15,NA,NA,NA,B,255,3609476,NA
bse,2018-07-30,RCBFIVCD,540828,9.95,9.95,9,9,2,EQ,9,9.95,NA,NA,NA,B,2,18,NA
bse,2018-07-30,RITHWIKFMS,540843,43.5,43.6,43.5,43.6,6000,EQ,43.6,43.4,NA,NA,NA,M,2,261300,NA
bse,2018-07-30,JFL,540850,48,48.05,45.1,46.15,14000,EQ,46.1,47.5,NA,NA,NA,M,7,652900,NA
bse,2018-07-30,IPRU3018,540861,8.17,8.89,8.17,8.26,1897,EQ,8.26,8.27,NA,NA,NA,B,5,15735,NA
bse,2018-07-30,7SEAS,540874,7,7,7,7,2500,EQ,7,7.05,NA,NA,NA,XT,2,17500,NA
bse,2018-07-30,APOLLO,540879,147.3,158.45,147.25,155.35,12912,EQ,154.8,148.25,NA,NA,NA,B,372,1986675,NA
bse,2018-07-30,NEWGEN,540900,238.8,241.45,238,239,1282,EQ,239.95,239.25,NA,NA,NA,B,62,306727,NA
bse,2018-07-30,PRAXIS,540901,196.15,202,190,190.05,1495,EQ,190,196.25,NA,NA,NA,B,32,293641,NA
bse,2018-07-30,AMBER,540902,941.95,959.85,941.95,948.55,512,EQ,948.55,948.4,NA,NA,NA,B,89,487266,NA
bse,2018-07-30,TIRUFOAM,540904,116,116,116,116,100,EQ,116,116,NA,NA,NA,X,1,11600,NA
bse,2018-07-30,GALAXYSURF,540935,1166.45,1186,1166.4,1171,235,EQ,1185,1152.95,NA,NA,NA,B,35,276988,NA
bse,2018-07-30,FSSPL,540945,19.7,19.7,19.7,19.7,8000,EQ,19.7,18.8,NA,NA,NA,M,2,157600,NA
bse,2018-07-30,IPRU3034,540947,7.61,7.61,7.61,7.61,2000,EQ,7.61,8.1,NA,NA,NA,B,1,15220,NA
bse,2018-07-30,IWP,540954,784,784,750,750,927,EQ,750,779.9,NA,NA,NA,X,22,716110,NA
bse,2018-07-30,TDSL,540955,37,38.5,36.95,38.25,24000,EQ,38.5,39,NA,NA,NA,M,8,897600,NA
bse,2018-07-30,SHIVAMILLS,540961,51,53.8,51,53.8,600,EQ,53.8,51.4,NA,NA,NA,B,7,32e3,NA
bse,2018-07-30,ASTERDM,540975,168,174,168,170.3,8114,EQ,170,168.5,NA,NA,NA,B,223,1386293,NA
bse,2018-07-30,YSL,540980,2356.75,2356.75,2356.75,2356.75,1,EQ,2356.75,2244.55,NA,NA,NA,XT,1,2356,NA
bse,2018-07-30,KTKIND4RG,540981,8.8,8.8,8.8,8.8,320,EQ,8.8,9,NA,NA,NA,B,1,2816,NA
bse,2018-07-30,ANGEL,541006,30,30.1,30,30.1,12000,EQ,30.1,30.35,NA,NA,NA,M,3,360600,NA
bse,2018-07-30,HGINFRA,541019,249.5,251,247.4,248.35,10701,EQ,249,250.7,NA,NA,NA,B,514,2670943,NA
bse,2018-07-30,EIS,541053,958.95,958.95,958.95,958.95,160,EQ,958.95,956.95,NA,NA,NA,M,1,153432,NA
bse,2018-07-30,INFLAME,541083,41,44.95,38.8,38.8,114000,EQ,38.8,39,NA,NA,NA,M,13,4507500,NA
bse,2018-07-30,ABSLRIF6RG,541092,9,9,9,9,2446,EQ,9,8.8,NA,NA,NA,B,2,22014,NA
bse,2018-07-30,LIQUIDETF,541097,999.99,999.99,999.99,999.99,3513,EQ,999.99,999.99,NA,NA,NA,F,2,3512964,NA
bse,2018-07-30,BDL,541143,338,386.85,335.7,373.65,12831,EQ,373.65,342.55,NA,NA,NA,B,521,4619332,NA
bse,2018-07-30,RIDINGS,541151,21.4,21.4,21.4,21.4,8000,EQ,21.4,22,NA,NA,NA,M,1,171200,NA
bse,2018-07-30,BANDHANBNK,541153,688,708.35,686,689.25,64938,EQ,689.25,687.15,NA,NA,NA,B,2239,45091514,NA
bse,2018-07-30,HAL,541154,805.25,902.75,801,889.1,15443,EQ,889.1,788.55,NA,NA,NA,B,1346,13218562,NA
bse,2018-07-30,KARDA,541161,177,181,176,180,6467,EQ,180,173.95,NA,NA,NA,B,140,1156666,NA
bse,2018-07-30,SANDHAR,541163,361.05,387.5,359.3,380.4,1469,EQ,384,358.75,NA,NA,NA,B,115,545610,NA
bse,2018-07-30,YASHO,541167,111,111,111,111,1200,EQ,111,111.15,NA,NA,NA,MT,1,133200,NA
bse,2018-07-30,BENARA,541178,52,57,50.6,53.75,24000,EQ,57,56,NA,NA,NA,M,12,1279900,NA
bse,2018-07-30,ISEC,541179,317.35,324.6,313.45,316.3,1014636,EQ,316.3,315.3,NA,NA,NA,B,747,320663446,NA
bse,2018-07-30,MIDHANI,541195,142.9,146.1,140,143.55,92924,EQ,143.55,142.15,NA,NA,NA,B,1164,13301151,NA
bse,2018-07-30,OBCL,541206,40,40,39.95,39.95,16000,EQ,39.95,39.95,NA,NA,NA,M,4,639600,NA
bse,2018-07-30,TRL,541228,32,32.05,32,32,12000,EQ,32,32.15,NA,NA,NA,M,3,384200,NA
bse,2018-07-30,LEMONTREE,541233,82.85,82.85,78.6,79.65,74758,EQ,79.65,82,NA,NA,NA,B,761,5946950,NA
bse,2018-07-30,IPRU3081,541256,9.05,9.05,9,9,1110,EQ,9,9,NA,NA,NA,F,2,10040,NA
bse,2018-07-30,CHEMFABALKA,541269,193.05,199.45,187,189.65,2982,EQ,192,196.5,NA,NA,NA,T,21,586567,NA
bse,2018-07-30,ORIENTELEC,541301,131.9,141.3,126.8,139.35,47008,EQ,139.35,131.5,NA,NA,NA,B,544,6426932,NA
bse,2018-07-30,DHRUV,541302,48.5,48.65,48.5,48.65,6000,EQ,48.65,47.9,NA,NA,NA,M,3,291500,NA
bse,2018-07-30,AKSHAR,541303,22.5,23,22.25,22.25,18000,EQ,22.25,22.95,NA,NA,NA,M,6,405150,NA
bse,2018-07-30,IPRU3095,541309,8.9,9.01,8.9,9.01,1530,EQ,9.01,8.9,NA,NA,NA,B,3,13772,NA
bse,2018-07-30,ICICI500,541313,151.76,153.28,151.76,153.28,12,EQ,153.28,153,NA,NA,NA,B,2,1836,NA
bse,2018-07-30,INDOSTAR,541336,475,484.9,472,483.2,4783,EQ,483,469.2,NA,NA,NA,B,279,2298305,NA
bse,2018-07-30,MILEFUR,541337,36.5,36.5,36.5,36.5,3000,EQ,36.5,34.5,NA,NA,NA,M,1,109500,NA
bse,2018-07-30,UHZAVERI,541338,15,15,15,15,183000,EQ,15,15.25,NA,NA,NA,M,9,2745e3,NA
bse,2018-07-30,PARVATI,541347,3.78,3.85,3.78,3.85,4930,EQ,3.85,3.78,NA,NA,NA,T,9,18834,NA
bse,2018-07-30,INNOVATORS,541353,57,58,56.4,58,4800,EQ,58,61,NA,NA,NA,M,3,274240,NA
bse,2018-07-30,ZIMLAB,541400,339.65,356.05,339.65,340,393,EQ,340,357.5,NA,NA,NA,X,17,137643,NA
bse,2018-07-30,ARIHANTINS,541401,31,31,31,31,4000,EQ,31,29,NA,NA,NA,M,1,124e3,NA
bse,2018-07-30,AFFORDABLE,541402,107.5,107.5,105,105,4800,EQ,105,107.7,NA,NA,NA,M,3,510080,NA
bse,2018-07-30,DOLLAR,541403,343.85,355,343.85,354.6,1055,EQ,355,333.45,NA,NA,NA,B,29,368494,NA
bse,2018-07-30,NGIL,541418,40.9,40.9,38,40.75,12000,EQ,40.75,40.45,NA,NA,NA,M,3,478600,NA
bse,2018-07-30,WAA,541445,62,62,62,62,800,EQ,62,63,NA,NA,NA,M,1,49600,NA
bse,2018-07-30,ADANIGREEN,541450,52.2,58.3,52.2,58.3,607552,EQ,58.3,53,NA,NA,NA,B,2817,34802471,NA
bse,2018-07-30,UNICK,541503,28.4,28.4,26,26.2,10087,EQ,26.2,27.1,NA,NA,NA,XT,22,264940,NA
bse,2018-07-30,SOLARA,541540,170,178.1,169.9,174.75,15182,EQ,174.95,167.65,NA,NA,NA,B,472,2647130,NA
bse,2018-07-30,TALWGYM,541545,153,153,139.05,142.45,14847,EQ,142.3,151.65,NA,NA,NA,B,278,2118610,NA
bse,2018-07-30,GAYAHWS,541546,3.43,3.79,3.43,3.43,1315931,EQ,3.43,3.61,NA,NA,NA,T,156,4556158,NA
bse,2018-07-30,RITES,541556,260,284.4,253.3,256.55,1696791,EQ,256.55,264.25,NA,NA,NA,B,27469,457917136,NA
bse,2018-07-30,FINEORG,541557,809,828.35,809,822.65,5975,EQ,822.65,809.45,NA,NA,NA,B,408,4915631,NA
