SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,date,exchange
524703,SANDU PHARMA,X,Q,23.4,23.4,23.3,23.3,23.3,24.5,6,675,15743,NA,2018-07-23,bse
524709,NACLIND,B,Q,28.2,28.2,28,28,28.1,27.65,28,17255,483485,NA,2018-07-23,bse
524711,VISTA PHARMA,X,Q,35.1,36.5,35,36.05,36.2,35.25,50,7885,282571,NA,2018-07-23,bse
524715,SUN PHARMA.,A,Q,560.05,567,558.2,561.4,561.4,559.9,3267,215056,121119696,NA,2018-07-23,bse
524717,TITAN BIOTEC,XT,Q,54.35,54.35,50.1,51.35,50.2,52.7,5,145,7364,NA,2018-07-23,bse
524731,JENBURKT PH.,X,Q,712,718.95,710,710.65,710,723.3,34,715,509502,XD,2018-07-23,bse
524735,HIKAL LTD.,B,Q,137.05,141,136.4,139.05,139.05,136.75,389,16732,2303101,NA,2018-07-23,bse
524742,CAPLIN POINT,B,Q,382,399.6,382,398.75,397.45,388.3,176,2196,869431,NA,2018-07-23,bse
524748,LINK PHARMA,X,Q,31.6,31.6,30.95,30.95,30.95,30.35,2,60,1889,NA,2018-07-23,bse
524752,COMBAT DRUGS,XT,Q,28,28,28,28,28,27,3,101,2828,NA,2018-07-23,bse
524758,WINTAC LTD,X,Q,195.9,203.9,195.9,201,201,201.55,16,3650,733432,NA,2018-07-23,bse
524764,NUTRA,X,Q,21,21.4,19.4,19.7,19.7,20.35,251,100700,2041281,NA,2018-07-23,bse
524768,EMMESSAR BIO,X,Q,23.5,26.8,23.5,25.95,25.95,24.9,4,79,1991,NA,2018-07-23,bse
524774,NGL FINE CHM,X,Q,330,330,320,330,330,330,31,2565,839813,NA,2018-07-23,bse
524790,EVEREST ORG.,X,Q,99.85,99.85,79.8,86,86,88.2,17,365,31e3,NA,2018-07-23,bse
524804,AUROB.PHARMA,A,Q,585.95,596.65,577.8,589.1,587.2,582.05,1483,85209,50241616,NA,2018-07-23,bse
524808,PHYTOCHEM I.,X,Q,49.5,51.6,48,50,50,52.3,10,9034,465060,NA,2018-07-23,bse
524816,NATCO PHARM,A,Q,768.9,780,750.8,773.55,773.55,768.65,448,11077,8542948,NA,2018-07-23,bse
524818,DYNAMIC IND.,X,Q,96.25,96.25,93.55,94.55,94,93.9,42,2459,232617,NA,2018-07-23,bse
524820,PANAMA PETRO,B,Q,147.25,150.75,141.85,149.9,150.5,148.85,55,2078,306558,NA,2018-07-23,bse
524824,BAL PHARMA,B,Q,71.6,72.7,71.3,72.5,72.65,70.5,17,448,32362,NA,2018-07-23,bse
524828,BDH INDUS.,XT,Q,71.2,71.2,68.5,68.6,68.5,72,26,1985,136542,NA,2018-07-23,bse
526001,JAUS POLYMER,X,Q,21.1,21.1,21.1,21.1,21.1,20.1,1,1,21,NA,2018-07-23,bse
526027,CUBEX TUBING,T,Q,17.4,17.4,15.77,17.05,17.05,16.6,8,571,9445,NA,2018-07-23,bse
526043,POLYMECH.MCH,X,Q,46,47.95,46,47.8,47.95,45.8,19,4201,200655,NA,2018-07-23,bse
526081,SCAGRO,XT,Q,3.95,3.95,3.95,3.95,3.95,3.8,1,31,122,NA,2018-07-23,bse
526093,SATVAH.ISPAT,B,Q,13.96,14.49,13.45,13.75,13.75,13.62,19,3247,44871,NA,2018-07-23,bse
526095,RAVILEELA GR,P,Q,19.75,19.75,19.75,19.75,19.75,19.75,2,200,3950,NA,2018-07-23,bse
526113,UNIROYAL MAR,XT,Q,9.75,9.75,9.75,9.75,9.75,10,2,6,58,NA,2018-07-23,bse
526117,SHERVANI IND,X,Q,750,789.45,750,750.4,750,768,27,221,168317,NA,2018-07-23,bse
526137,SHETRON LTD,X,Q,34,36,32.05,36,36,36.85,9,662,22910,NA,2018-07-23,bse
526139,TRANSGENE BI,XT,Q,2.05,2.05,1.9,2.04,2.04,2,12,5970,12199,NA,2018-07-23,bse
526143,MPL,XT,Q,11.02,11.95,11.02,11.92,11.95,11.6,23,1680,18677,NA,2018-07-23,bse
526159,NIKHIL ADHSV,X,Q,169.95,169.95,142.2,148.85,145.1,159.65,25,1364,206112,NA,2018-07-23,bse
526161,SPENTA INT.,X,Q,101.5,102.8,101.5,102.25,102.25,101.45,5,201,20577,NA,2018-07-23,bse
526169,MULTIBASE I,X,Q,598.35,598.5,577.7,589.8,588,585.5,38,814,476101,NA,2018-07-23,bse
526173,ANDREW YULE,B,Q,22.4,22.75,22.2,22.45,22.45,22.4,174,56674,1269462,NA,2018-07-23,bse
526179,LUDOLOW JUTE,X,Q,78.75,79.55,78,79.05,79,77.15,61,3661,288746,NA,2018-07-23,bse
526217,HITECHCORP,B,Q,152.2,157,146.05,150.75,151.75,143.9,67,6857,1028945,NA,2018-07-23,bse
526225,BLOOM DEKOR,X,Q,37.4,37.4,30,30.75,30.75,34.7,44,2001,62637,NA,2018-07-23,bse
526227,FILATEX INDI,B,Q,43,43,40.95,41.25,41.25,40.8,88,11057,455909,NA,2018-07-23,bse
526235,MERCATOR,B,Q,20.05,20.35,19.45,20,20,20.2,654,181794,3614626,NA,2018-07-23,bse
526241,AMRAPALI IND,X,Q,5.95,5.95,5.95,5.95,5.95,5.69,1,1,5,NA,2018-07-23,bse
526247,PREMIER EXPL,B,Q,255,255,255,255,255,246.15,1,2,510,NA,2018-07-23,bse
526251,MID EAST POR,XT,Q,2.31,2.31,2.31,2.31,2.31,2.2,9,14516,33531,NA,2018-07-23,bse
526263,MOLD-TEK TEC,B,Q,40,41,39.95,40.45,41,40.45,13,1493,59800,NA,2018-07-23,bse
526299,MPHASIS LTD,A,Q,1163,1165,1100.5,1125.95,1139.5,1165.5,1229,10115,11436897,NA,2018-07-23,bse
526301,MEDINOVA DIA,XT,Q,15.35,16.95,15.35,16.95,16.95,16.15,4,500,8155,NA,2018-07-23,bse
526315,DIVYA.GRANIT,XT,Q,66,69.45,65.75,66.2,69.35,68.9,16,1214,80053,NA,2018-07-23,bse
526325,ORIENT PRESS,B,Q,322.5,330,320,320.05,320.05,321.4,22,2649,854398,NA,2018-07-23,bse
526355,DURO PACK,XT,Q,19.9,19.9,19.9,19.9,19.9,20.9,1,6,119,NA,2018-07-23,bse
526365,SWARNASA,X,Q,10.15,12.65,9.55,12.6,12.65,10.55,36,11482,135658,NA,2018-07-23,bse
526367,GANESH HSG.,B,Q,91.45,94.6,90.6,92.5,92.5,92.25,191,12615,1164236,NA,2018-07-23,bse
526371,NMDC LTD,A,Q,95.55,96.2,93.75,95.35,95.35,95.9,994,138708,13175498,NA,2018-07-23,bse
526381,PAT INT LOG,B,Q,48.35,48.95,47.55,48.4,48.5,48.2,93,3967,190834,NA,2018-07-23,bse
526397,ALPHAGEO (I),B,Q,668,668,632.55,651.55,651.55,646.15,87,683,443919,NA,2018-07-23,bse
526407,RIT PRO IND,X,Q,10.02,11,10.02,10.24,10.5,10.85,9,2720,27751,NA,2018-07-23,bse
526409,KKALPANAIND,X,Q,25.2,25.95,24.95,25.1,25,24.75,14,3121,78198,NA,2018-07-23,bse
526415,OK PLAY (I),X,Q,58,61,58,58.9,58.9,58.1,83,21733,1274166,NA,2018-07-23,bse
526423,KRITI INDUS.,X,Q,39.5,41.85,39.5,41.15,41.15,40.55,44,6474,265620,XD,2018-07-23,bse
526433,ASM TECHNOLO,X,Q,104.9,104.9,95.6,95.6,95.6,96.8,2,54,5627,NA,2018-07-23,bse
526435,PERFECTPAC,XT,Q,207.1,207.1,203.75,203.75,203.75,214.4,3,100,20380,NA,2018-07-23,bse
526443,DATASOFT APP,XT,Q,1.13,1.13,1.13,1.13,1.13,1.08,1,10,11,NA,2018-07-23,bse
526445,INDRAYANI BI,XT,Q,7.41,7.41,7.21,7.41,7.41,7.06,4,1536,11375,NA,2018-07-23,bse
526468,EURO LEDAR F,Z,Q,20.75,20.75,20,20,20,19.9,3,60,1207,NA,2018-07-23,bse
526471,WINSOME BREW,XT,Q,7.32,7.75,7.23,7.66,7.26,7.58,21,5674,41326,NA,2018-07-23,bse
526479,SKY INDUST.,X,Q,34,34,34,34,34,34.2,4,300,10200,NA,2018-07-23,bse
526481,PHOENIX INT.,XT,Q,17.5,18.35,17.5,18.35,18.35,17.5,13,2304,41482,NA,2018-07-23,bse
526492,RISHIROOP,X,Q,66,67,66,67,67,65.55,6,495,32880,NA,2018-07-23,bse
526494,PROMACT PLAS,X,Q,3.38,3.38,3.21,3.21,3.21,3.37,4,1010,3412,NA,2018-07-23,bse
526500,STR GRE WOO,X,Q,11.76,11.76,11.76,11.76,11.76,11.76,1,300,3528,NA,2018-07-23,bse
526504,DOLPHIN MEDI,XT,Q,1.43,1.43,1.43,1.43,1.43,1.41,8,248,354,NA,2018-07-23,bse
526508,SHAHISHIP,XT,Q,8.49,8.49,8.49,8.49,8.49,8.45,2,2420,20545,NA,2018-07-23,bse
526519,ALPINE HSG.,X,Q,26.3,26.3,24,25.7,25.7,25.95,8,445,11398,NA,2018-07-23,bse
526521,SANGHI IND.,B,Q,83.1,83.5,81.25,82.95,83,83.1,321,14249,1174269,NA,2018-07-23,bse
526538,MAXIMAA SYST,X,Q,4.8,4.86,4.7,4.86,4.86,4.63,25,2570,12244,NA,2018-07-23,bse
526544,SCANP GEOM,X,Q,27.5,29.2,27.3,28.6,29.1,28.1,104,149513,4121948,NA,2018-07-23,bse
526546,CHOKSI LABOR,X,Q,21.25,23.9,18.05,20,23.8,21.35,56,6890,139402,NA,2018-07-23,bse
526550,CCHHL,B,Q,8.01,8.39,7.8,8.32,8.39,8.14,61,28218,230950,NA,2018-07-23,bse
526568,LONGVIEW TEA,XT,Q,12.97,12.97,12.97,12.97,12.97,12.36,1,101,1309,NA,2018-07-23,bse
526582,TPL PLAST,B,Q,221.05,237.05,209,233.15,234,229.05,41,499,111723,NA,2018-07-23,bse
526586,WIM PLAST LT,B,Q,886.05,889.05,851,867.35,875,896.3,434,4517,3922078,NA,2018-07-23,bse
526588,PHOTOQUIP(I),X,Q,26,26,26,26,26,26.35,1,100,2600,NA,2018-07-23,bse
526596,LIBERTY SHOE,B,Q,175.95,195,174.2,186.6,186.6,169.1,3671,134176,25264148,NA,2018-07-23,bse
526608,ELECTROTHERM,B,Q,152,152,144,147.55,145.1,141.1,30,1287,189401,NA,2018-07-23,bse
526614,EXPO GAS,XT,Q,5,5.51,5,5.45,5.45,5.25,3,251,1323,NA,2018-07-23,bse
526616,NAT.PLASTIC,X,Q,39.75,40.25,38.35,40.25,40.25,39.55,49,2434,96556,NA,2018-07-23,bse
526640,ROYALE MANOR,XT,Q,10.99,10.99,10.99,10.99,10.99,10.75,1,300,3297,NA,2018-07-23,bse
526642,MIRZA INTER,B,Q,97.25,99.9,95.6,97.35,97.35,93.25,1181,80912,7924547,NA,2018-07-23,bse
526650,TOURISM FINA,B,Q,142.05,144.9,140.85,144.2,144.65,143.4,165,17225,2475095,NA,2018-07-23,bse
526666,BHARTIYA INT,B,Q,407.65,437.95,390.1,418.55,437,404.6,14,234,94641,NA,2018-07-23,bse
526668,KAMAT HOTELS,B,Q,61,72.8,61,71.15,72.8,60.7,696,84326,5854066,NA,2018-07-23,bse
526687,POLO HOTELS,XT,Q,9.5,9.87,9.5,9.69,9.87,9.89,5,400,3874,NA,2018-07-23,bse
526703,ECOPLAST LTD,X,Q,103.75,103.75,95.5,99.65,97,98.1,16,676,65716,NA,2018-07-23,bse
526705,ELEGANT MARB,X,Q,150,150,150,150,150,159.9,1,50,7500,NA,2018-07-23,bse
526707,ALCHEMIST LT,T,Q,5.45,5.9,5.4,5.9,5.9,5.62,4,2000,11401,NA,2018-07-23,bse
526717,GOPALA POLY.,X,Q,124,124,119,121.3,120.9,120.65,41,903,109005,NA,2018-07-23,bse
526723,NTC INDUST,X,Q,30.5,32.5,30.5,32.5,32.5,31.85,7,570,18296,NA,2018-07-23,bse
526725,SANDESH LTD.,B,Q,910,919.1,890,909,909.45,900,12,82,74546,NA,2018-07-23,bse
526727,GARNET CONST,X,Q,15.06,16.25,14.55,15.02,15.5,15.06,42,6615,101841,NA,2018-07-23,bse
526729,GOLDIAM INT.,B,Q,53.25,57.9,53.25,56.45,57.9,53.2,32,1657,91316,NA,2018-07-23,bse
526731,BRIGHT BROS.,X,Q,82.95,85,82.8,82.8,82.8,81,9,290,24217,NA,2018-07-23,bse
526735,EXCAST,Z,Q,0.48,0.48,0.48,0.48,0.48,0.5,2,915,439,NA,2018-07-23,bse
526737,CORPOR COUR,X,Q,20.05,23.9,20.05,22.65,22.65,24,14,4156,89944,NA,2018-07-23,bse
526739,NARMADA GEL,X,Q,131.95,134.75,125,134.75,134.75,130.85,12,841,107807,NA,2018-07-23,bse
526747,P.G.FOILS,X,Q,89.4,93.8,87.1,87.95,87.95,89.3,23,1962,172028,NA,2018-07-23,bse
526751,GRATEX INDS.,XT,Q,12.14,12.14,12.14,12.14,12.14,11.57,2,300,3642,NA,2018-07-23,bse
526755,VELAN HOTELS,X,Q,4.69,5.62,4.69,5.53,5.2,5.2,8,314,1751,NA,2018-07-23,bse
526775,VALIANT COMM,X,Q,40,42,39,41.6,41.8,38.6,15,538,21727,NA,2018-07-23,bse
526783,DR.AGAR.EYE,XT,Q,519.95,535.4,499.05,533.9,535.4,509.95,15,5287,2765012,NA,2018-07-23,bse
526797,GREENPLY IND,B,Q,197.1,200.45,195,196.1,196,197.1,202,5367,1055889,NA,2018-07-23,bse
526801,PSL LTD,B,Q,2.16,2.23,2.16,2.2,2.2,2.17,6,3232,7083,NA,2018-07-23,bse
526807,SEAMEC LTD,B,Q,290,300,287,290.4,288.05,282,31,1632,473996,NA,2018-07-23,bse
526817,CHEVIOT CO.,X,Q,1300,1309.9,1272,1281.75,1281.75,1299.85,154,1160,1493453,NA,2018-07-23,bse
526821,DAI-ICHI KAR,X,Q,330.1,342.4,312.9,323.9,325,321.25,74,2736,886719,NA,2018-07-23,bse
526827,SPICE ISLAND,X,Q,17.7,17.7,17.7,17.7,17.7,17.75,1,5,88,NA,2018-07-23,bse
526829,CONFI PETRO,XT,Q,50.05,51,49.55,49.9,50,50.35,292,165376,8272442,NA,2018-07-23,bse
526839,SHELTER,X,Q,11.15,11.4,11.15,11.34,11.4,11,3,80,907,NA,2018-07-23,bse
526843,ATLANTADEV,XT,Q,1,1,1,1,1,0.96,1,1,1,NA,2018-07-23,bse
526847,ASHIRWAD STL,XT,Q,12.7,13.05,12.7,13.05,13.05,12.7,22,3953,50884,NA,2018-07-23,bse
526849,BANARAS BEAD,B,Q,53,53,50.4,50.8,50.8,50.95,15,1402,71504,NA,2018-07-23,bse
526851,AREX IND.,XT,Q,80,80,80,80,80,81.65,1,10,800,NA,2018-07-23,bse
526853,BILCARE LTD.,X,Q,40.9,40.9,39.15,39.2,39.15,39.95,46,4984,195964,NA,2018-07-23,bse
526861,RISHI LASER,X,Q,21.2,21.2,21.2,21.2,21.2,22.3,6,800,16960,NA,2018-07-23,bse
526881,63MOONS,B,Q,65.5,66.35,61,63.7,63.7,65.45,729,80875,5227948,NA,2018-07-23,bse
526885,SARLA PER F,B,Q,35.05,37,35,35.6,35.6,35.35,66,5739,205490,NA,2018-07-23,bse
526899,HFIL,X,Q,22.2,23.9,22.2,23.35,23.5,22.55,169,28815,677696,NA,2018-07-23,bse
526905,PADMAIND,X,Q,106.05,120,106.05,113,113,116.3,29,41410,4666455,NA,2018-07-23,bse
526917,CHD DEV LTD,X,Q,9,9.4,9,9,9,9.2,36,110169,993438,NA,2018-07-23,bse
526921,21ST CEN.MGM,B,Q,34.15,34.15,33,34.15,34.15,33.5,25,25596,873560,NA,2018-07-23,bse
526927,DION,X,Q,15.05,16.8,15,15.5,16.5,15.9,25,1915,29368,NA,2018-07-23,bse
526931,HARIYANA SH.,X,Q,75.1,77.9,72.6,73.5,73.45,76.65,20,557,41131,NA,2018-07-23,bse
526945,TYROON TEA,X,Q,45.15,45.15,45.15,45.15,45.15,43,1,2,90,NA,2018-07-23,bse
526947,LA-OPALA RG,B,Q,255,255,236.6,241.55,241.55,237.85,158,1004,245216,NA,2018-07-23,bse
526951,GOLDEN LAMIN,X,Q,694.95,703.9,690.65,701.05,691.05,689.9,43,917,640901,NA,2018-07-23,bse
526953,VENUS REMEDI,B,Q,43,44.45,41.5,43.55,43.55,43.3,70,3787,162063,NA,2018-07-23,bse
526957,UDL,XT,Q,51,51,48,50,50,49.4,50,19701,979312,NA,2018-07-23,bse
526959,WOODSVILA,P,Q,6.14,6.14,6.14,6.14,6.14,6.45,1,100,614,NA,2018-07-23,bse
526971,DHOOT I.FIN.,X,Q,49.4,49.9,46,49,49,49.75,11,896,43294,NA,2018-07-23,bse
526981,SHRI BAJRANG,X,Q,19.9,19.9,15,17.85,18.7,16.95,37,2201,38488,NA,2018-07-23,bse
526987,URJA GLOBAL,B,Q,3.09,3.19,2.9,3.19,3.19,2.9,634,711132,2200905,NA,2018-07-23,bse
527001,ASHAPURA LTD,B,Q,42.85,42.95,41.5,41.65,41.65,42.2,117,13930,586654,NA,2018-07-23,bse
530001,GUJ.ALKALI,B,Q,443.05,463.1,443,455.4,455.4,446.35,362,6659,3039682,NA,2018-07-23,bse
530005,INDIA CEM.,A,Q,101.2,108,100.8,106.95,106.95,102.5,2825,486118,50922648,NA,2018-07-23,bse
530007,JK TYRE IND,A,Q,121.5,122.4,119.25,120.2,120.2,121.35,3465,131536,15835794,NA,2018-07-23,bse
530011,MANGLR.CHEM,B,Q,54.85,55.7,54.35,55.4,55.4,54.6,54,5385,297002,NA,2018-07-23,bse
530017,STD.INDUST.,T,Q,15.25,16.25,15.25,16,16.25,15.6,6,1221,19513,NA,2018-07-23,bse
530019,JUBILANT,A,Q,741.35,755.5,732,749.25,749.25,741.35,361,41269,30487695,NA,2018-07-23,bse
530023,FORTUNE FIN.,B,Q,222,222,208,213.95,215.6,216.2,32,4770,1003962,NA,2018-07-23,bse
530043,ACKNIT IND,X,Q,88.1,89.9,88,89.8,89.8,89.9,7,395,34851,NA,2018-07-23,bse
530045,TITAN SECUR.,XT,Q,3.8,3.8,3.8,3.8,3.8,4,2,311,1181,NA,2018-07-23,bse
530047,MOHOTAIND,B,Q,77.5,77.5,73,73.55,73,73.9,18,1030,76251,NA,2018-07-23,bse
530067,CSLFINANCE,X,Q,500.05,548,500.05,521.15,521.15,520,59,1134,597708,NA,2018-07-23,bse
530073,SANGHVI MOVE,B,Q,176.05,177.65,173.05,177,177,176,60,4782,840963,NA,2018-07-23,bse
530075,SELAN EXPLOR,B,Q,190.75,193.95,184.9,185.8,185,189.4,85,4313,806169,NA,2018-07-23,bse
530077,FRESHTROP FR,X,Q,96,100,96,98.8,98,94.65,126,10157,1004893,NA,2018-07-23,bse
530079,FAZE THREE L,X,Q,60.1,62.9,60,60,60,59.3,10,850,51012,NA,2018-07-23,bse
530093,ACE INDIA LT,Z,Q,1.3,1.3,1.3,1.3,1.3,1.26,1,1,1,NA,2018-07-23,bse
530095,BHAGWANDAS M,XT,Q,23.95,25.1,23.6,25,25,23.95,5,660,15809,NA,2018-07-23,bse
530111,RAJ PACKAGIN,X,Q,26,28.4,24.15,26.15,26.15,26.25,24,1440,37337,NA,2018-07-23,bse
530117,FAIRCHEM,B,Q,370.9,395.05,365.3,379.55,384.9,370.25,35,408,157547,NA,2018-07-23,bse
530119,NATRAJ PROTE,XT,Q,37.25,37.25,37.25,37.25,37.25,37.25,1,50,1862,NA,2018-07-23,bse
530125,SAMRAT PHARM,X,Q,127.8,127.8,120.3,126.6,126.6,126.7,19,719,91395,NA,2018-07-23,bse
530127,NPR FINANCE,X,Q,23.25,23.25,23.25,23.25,23.25,23.25,1,50,1162,NA,2018-07-23,bse
530129,NILE LTD.,X,Q,423,429.65,405.2,411.7,407.1,418.5,80,1894,780277,NA,2018-07-23,bse
530131,UDAIPUR CEME,X,Q,17.95,17.95,17,17.2,17.2,17.45,340,117910,2044833,NA,2018-07-23,bse
530133,AMCO INDIA L,X,Q,28.8,30,25,28.6,28.6,30.95,30,1309,37715,NA,2018-07-23,bse
530135,OPTIEMUS,T,Q,278.9,279.25,272.15,273.75,276.9,271.45,121,7972,2190036,NA,2018-07-23,bse
530139,KREON FIN,XT,Q,5.19,5.19,5.19,5.19,5.19,4.95,2,400,2076,NA,2018-07-23,bse
530145,KISAN MOULD.,XT,Q,143,143,139,141.15,141,139.3,178,42727,6024885,NA,2018-07-23,bse
530149,KSL & IND.,X,Q,4.52,4.52,4.52,4.52,4.52,4.75,5,1683,7607,NA,2018-07-23,bse
530151,VIJAY TEXTIL,X,Q,50.8,52.5,50.75,50.75,50.75,50.8,4,132,6704,NA,2018-07-23,bse
530163,KERALA AYUR,X,Q,68,79,68,75.55,76,70,112,23123,1752087,NA,2018-07-23,bse
530169,MOHIT PAPER,XT,Q,10.88,10.88,10.88,10.88,10.88,11.45,2,300,3264,NA,2018-07-23,bse
530173,OSCAR GLOBAL,XT,Q,5.96,6.55,5.95,6.53,6.53,6.24,13,1469,9545,NA,2018-07-23,bse
530175,ODYSSEY TECH,X,Q,29.55,32.85,29.55,31,31,31.65,26,2848,88014,NA,2018-07-23,bse
530185,SURAT TEXT.,X,Q,3.4,3.75,3.35,3.53,3.53,3.61,70,32748,117450,NA,2018-07-23,bse
530187,ATHARV ENT,XT,Q,2.63,2.63,2.63,2.63,2.63,2.68,1,1,2,NA,2018-07-23,bse
530191,CHROMATIC IN,B,Q,1.05,1.1,1,1.02,1,1.05,52,25669,27051,NA,2018-07-23,bse
530197,BAGADIA COLO,XT,Q,9.95,9.95,9.95,9.95,9.95,10.47,1,10,99,NA,2018-07-23,bse
530199,THEMIS MEDIC,B,Q,330,333,330,333,333,329,16,97,32169,NA,2018-07-23,bse
530201,KALLAM,X,Q,23,25.25,22.75,23.9,24.45,24.3,39,1966,46726,NA,2018-07-23,bse
530207,BRAWN BIO,XT,Q,44.7,44.95,41.4,44.85,44.85,42.85,7,4302,191659,NA,2018-07-23,bse
530215,KINGSINFRA,X,Q,25.5,25.5,23.4,24.55,24.6,24.3,20,10402,255062,NA,2018-07-23,bse
530219,NUTRICIRCLE,XT,Q,60.15,60.15,60.15,60.15,60.15,63.3,3,3000,180450,NA,2018-07-23,bse
530233,AURO LAB.,X,Q,77,77,72.2,72.95,72.2,74.1,16,1257,93100,NA,2018-07-23,bse
530239,SUVEN LIFE S,B,Q,223.75,231.6,220,230.05,230.05,223.75,955,64485,14704569,NA,2018-07-23,bse
530245,ARYAMAN FIN.,X,Q,52,53.45,48.9,52.8,51,51.45,20,615,32180,NA,2018-07-23,bse
530249,BRIDGE SECUR,X,Q,10.5,10.5,10.5,10.5,10.5,11,2,900,9450,NA,2018-07-23,bse
530251,RISA INTL,X,Q,0.56,0.56,0.55,0.55,0.55,0.56,2,1001,550,NA,2018-07-23,bse
530289,SP CAPITAL,XT,Q,30.8,30.8,30.8,30.8,30.8,29.35,1,10,308,NA,2018-07-23,bse
530299,KOTHARI PROD,B,Q,120.5,123.9,117.8,119.55,118.35,119.7,21,971,117653,NA,2018-07-23,bse
530305,PICCADILY AG,X,Q,8.7,9.73,7.51,7.94,8,8.91,136,106975,880911,NA,2018-07-23,bse
530307,CHAMANLAL SE,X,Q,105,108.8,99,99.9,99.5,101.9,152,21609,2191884,NA,2018-07-23,bse
530309,CHANDRA PRAB,XT,Q,21,21,21,21,21,20,1,1,21,NA,2018-07-23,bse
530313,LAUREL ORGAN,P,Q,40,40,38.5,38.5,38.5,38.15,2,400,15550,NA,2018-07-23,bse
530315,HIND.TIN WRK,X,Q,68.6,71,68,70.85,71,68.6,57,3777,264042,NA,2018-07-23,bse
530317,GODAVARI DRU,X,Q,20,21.95,20,21.05,21.95,20.95,14,264,5534,NA,2018-07-23,bse
530331,PREMCO GLOB.,X,Q,212,234.9,210.1,226.05,226,221.05,21,268,60224,NA,2018-07-23,bse
530341,MUKESH BABU,X,Q,89.95,89.95,89.9,89.9,89.9,85,3,3,269,NA,2018-07-23,bse
530343,GENUS POWER,B,Q,38.7,40,38.25,39.05,38.9,38.35,122,16047,627576,NA,2018-07-23,bse
530355,ASIAN OILFIE,X,Q,97,97,90,90.75,91.9,94,142,14220,1311670,NA,2018-07-23,bse
530363,UGAR SUGAR,B,Q,11.83,12,11.6,11.74,11.74,11.83,40,14204,168168,NA,2018-07-23,bse
530365,ORIENTBELL,B,Q,243.1,249.5,243.1,246.4,243.95,242.95,24,2455,608104,NA,2018-07-23,bse
530367,NRB BEARINGS,B,Q,151.35,156.35,151.35,155.8,156.1,152.8,116,5314,818200,NA,2018-07-23,bse
530369,VAMSHI RUBB.,X,Q,35.5,40.4,35.5,40.4,40.4,39,4,1005,37270,NA,2018-07-23,bse
530377,NILA INFRA.,B,Q,13.2,13.2,11.8,11.97,12,11.91,107,22970,276967,NA,2018-07-23,bse
530381,PETRON ENGG.,T,Q,33.65,33.65,33.65,33.65,33.65,35.4,5,251,8446,NA,2018-07-23,bse
530393,DB INT.ST.BR,B,Q,8.56,8.56,8.56,8.56,8.56,8.56,3,50,428,NA,2018-07-23,bse
530405,JINDAL CAP.,X,Q,5.5,5.5,5.5,5.5,5.5,5.61,1,100,550,NA,2018-07-23,bse
530419,SUMEDHA FISC,X,Q,26,26,24.25,25.1,25.5,25.95,19,4271,107703,NA,2018-07-23,bse
530427,CHOKSI IMAG,X,Q,21.3,22.9,20.05,21.9,21.9,23.5,43,4538,94722,NA,2018-07-23,bse
530429,ASHISH POLY.,XT,Q,15.05,15.05,15.05,15.05,15.05,15.8,1,50,752,NA,2018-07-23,bse
530431,ADOR FONTECH,X,Q,100,115,100,109,107,99.9,780,93550,10282668,NA,2018-07-23,bse
530433,SHIVA FERT.,X,Q,43.1,46.9,42.7,43.6,44,44.85,57,13582,589624,NA,2018-07-23,bse
530443,KIRAN SYNTEX,XT,Q,2.88,2.88,2.88,2.88,2.88,2.75,3,19889,57280,NA,2018-07-23,bse
530459,VALSON INDUS,X,Q,32,32,32,32,32,32.05,1,5,160,NA,2018-07-23,bse
530461,SABOO SODIUM,X,Q,9.5,10.19,9.5,9.9,9.9,9.48,16,5182,51300,NA,2018-07-23,bse
530475,TINNARUBR,X,Q,54.65,54.65,40,49,41.1,49.85,19,284,13890,NA,2018-07-23,bse
530477,VIKRAM THERM,X,Q,87.8,87.8,80.15,82.45,82,82,13,1318,106519,NA,2018-07-23,bse
530499,A.K.CAPITAL,X,Q,365,370,358.05,364.4,364.4,353.55,18,369,134858,NA,2018-07-23,bse
530517,RELAXO FOOT.,B,Q,789,815,783,789.7,794,768.4,572,6776,5405487,NA,2018-07-23,bse
530521,VIRAT INDUS.,X,Q,125,128,116,116.7,116,116.7,29,604,72219,NA,2018-07-23,bse
530533,TERAI TEA CO,X,Q,43,43,42.5,42.5,42.5,42.7,3,8,342,NA,2018-07-23,bse
530543,MARG LTD,XT,Q,18.25,18.9,18.25,18.85,18.9,18.65,31,10006,185406,NA,2018-07-23,bse
530545,COSCO INDIA,X,Q,239.95,239.95,231,231,231,230.4,7,119,27539,NA,2018-07-23,bse
530549,SHILPA MEDIC,B,Q,361.55,368.7,357.95,361.85,361.6,363.45,100,1463,531008,NA,2018-07-23,bse
530555,PARAMOUNT CO,B,Q,14,14,13.5,13.77,13.95,13.5,35,7784,106044,NA,2018-07-23,bse
530557,NCL RESEARCH,XT,Q,0.69,0.69,0.69,0.69,0.69,0.69,6,446,307,NA,2018-07-23,bse
530565,ARCHANA SOFT,X,Q,1.37,1.37,1.37,1.37,1.37,1.41,1,5,6,NA,2018-07-23,bse
530579,GOLDEN GOEN,X,Q,4.92,5.29,4.92,5.29,5.29,5.3,11,5751,28761,NA,2018-07-23,bse
